CustomerID,Customer Name,Address,CityID,Cities,CountryID,CountryName,ProductID,Product Name,Quantity,Discount,Price,Sales,Net Sales
93613,Darren Hendrix,83 West Hague Parkway,24,Lincoln,32,United States,24,"Beer - Alexander Kieths, Pale Ale",24,0,89.037,2136.888,2136.89
524,Darren Luna,710 Green Hague Boulevard,8,Arlington,32,United States,260,"Yogurt - Blueberry, 175 Gr",1,0,26.8886,26.8886,26.89
89050,Darren Lutz,99 Green Second Street,64,Raleigh,32,United States,289,Sword Pick Asst,23,0,43.5169,1000.8887,1000.89
92477,Darren Obrien,622 North Oak Street,54,Albuquerque,32,United States,8,Halibut - Steaks,24,0,89.8573,2156.5752,2156.58
85796,Darren Steele,30 West Clarendon Way,49,Montgomery,32,United States,185,Foam Dinner Plate,22,0,48.4195,1065.229,1065.23
54573,Darren Turner,30 Old St.,23,Anaheim,32,United States,236,Tomato - Tricolor Cherry,14,0.2,85.694,1199.716,959.77
67470,Darrick Garcia,64 Second Road,38,Richmond,32,United States,66,Pie Filling - Cherry,18,0,9.8823,177.8814,177.88
30759,Darrick Kirby,27 East White Oak Way,25,Boston,32,United States,143,Watercress,8,0.2,42.6169,340.9352,272.75
92098,Darrick Mckinney,16 Rocky Oak Freeway,70,Rochester,32,United States,2,Cookie Chocolate Chip With,24,0,91.2329,2189.5896,2189.59
3176,Darrick Riddle,215 Nobel Blvd.,9,Atlanta,32,United States,124,Macaroons - Two Bite Choc,1,0.1,18.2891,18.2891,16.46
61581,Darrin Mills,281 South Green Old Parkway,73,Santa Ana,32,United States,367,Bread - Italian Corn Meal Poly,16,0,63.8281,1021.2496,1021.25
46017,Darrin Ware,14 Second Street,10,Toledo,32,United States,342,Mangoes,12,0,69.5881,835.0572,835.06
85935,Darrin Wu,75 Cowley Street,42,Denver,32,United States,258,Tea - English Breakfast,22,0.1,31.0939,684.0658,615.66
90734,Darryl Chaney,82 South Old Avenue,35,Greensboro,32,United States,417,"Lamb - Pieces, Diced",23,0.2,43.3781,997.6963,798.16
97960,Darryl Dodson,18 White Hague Way,31,Wichita,32,United States,322,Onions - Vidalia,25,0.1,26.2846,657.115,591.40
76917,Darryl Parker,49 Milton St.,70,Rochester,32,United States,12,Ezy Change Mophandle,20,0,49.3356,986.712,986.71
42669,Darryl Robertson,348 West Hague St.,83,Aurora,32,United States,427,Wine - Vineland Estate Semi - Dry,11,0,46.3252,509.5772,509.58
17787,Darryl Vasquez,198 South Green Clarendon Freeway,20,El Paso,32,United States,399,Berry Brulee,5,0,50.9114,254.557,254.56
84699,Darryl Whitaker,12 North White First Boulevard,89,St. Paul,32,United States,185,Foam Dinner Plate,22,0,48.4195,1065.229,1065.23
86026,Darryl Yates,651 New Freeway,12,Tacoma,32,United States,263,Soupfoamcont12oz 112con,22,0,50.7497,1116.4934,1116.49
47475,Daryl Bentley,434 Green Milton St.,25,Boston,32,United States,226,"Chestnuts - Whole,canned",13,0.2,92.0872,1197.1336,957.71
32668,Daryl Davis,555 South White Cowley Street,27,Mesa,32,United States,30,"Cheese - Brie, Triple Creme",9,0,67.899,611.091,611.09
18235,David Andersen,885 East White Milton Drive,59,Kansas,32,United States,331,Cookies Cereal Nut,5,0,67.3505,336.7525,336.75
18384,David Flynn,94 Second Freeway,85,St. Petersburg,32,United States,24,"Beer - Alexander Kieths, Pale Ale",5,0,89.037,445.185,445.19
15327,David Forbes,417 Second Way,66,Shreveport,32,United States,326,Appetizer - Mushroom Tart,4,0.1,38.859,155.436,139.89
39700,David Frederick,566 East Old Avenue,78,San Diego,32,United States,294,Wine - Alsace Gewurztraminer,11,0.1,80.7133,887.8463,799.06
17881,David Sheppard,94 Green Milton Blvd.,21,Milwaukee,32,United States,311,Wonton Wrappers,5,0.2,40.206,201.03,160.82
82281,David Sweeney,81 Milton Road,45,Dallas,32,United States,435,"Salsify, Organic",21,0,32.6109,684.8289,684.83
15107,David Tapia,932 Green Hague Blvd.,62,Mobile,32,United States,287,Bread - Italian Roll With Herbs,4,0,57.709,230.836,230.84
49049,David Watts,93 Rocky New Freeway,61,Miami,32,United States,392,Puree - Passion Fruit,13,0.2,98.8263,1284.7419,1027.79
23621,Dawn Delgado,23 Green First Boulevard,72,Honolulu,32,United States,81,Cookies - Assorted,6,0,86.6483,519.8898,519.89
88692,Dawn Fox,543 Second Avenue,22,Baton Rouge,32,United States,257,"Pasta - Detalini, White, Fresh",23,0,84.438,1942.074,1942.07
89415,Dawn Lynch,559 Oak Boulevard,14,Indianapolis,32,United States,280,Onion Powder,23,0,61.8352,1422.2096,1422.21
80930,Dawn Peters,811 Milton Street,7,Riverside,32,United States,47,"Thyme - Lemon, Fresh",21,0,47.1339,989.8119,989.81
24547,Dawn Thornton,12 Hague Street,22,Baton Rouge,32,United States,103,Cream Of Tartar,7,0.2,72.7534,509.2738,407.42
75110,Dean Beck,25 North Rocky Clarendon Avenue,81,Sacramento,32,United States,9,Rabbit - Whole,20,0,84.4219,1688.438,1688.44
38999,Dean Bentley,946 South Cowley Way,83,Aurora,32,United States,165,Bread Crumbs - Japanese Style,10,0.2,0.0449,0.449,0.36
70086,Dean Hester,231 Second Avenue,58,Columbus,32,United States,245,Grouper - Fresh,18,0.2,37.6791,678.2238,542.58
14191,Dean Stephens,62 South Cowley Parkway,70,Rochester,32,United States,151,"Mushrooms - Black, Dried",4,0,93.5613,374.2452,374.25
54435,Deana Meyer,570 North Oak Way,27,Mesa,32,United States,373,Beef - Montreal Smoked Brisket,14,0.2,54.8719,768.2066,614.57
43482,Deanna Bridges,789 West Green Oak Boulevard,12,Tacoma,32,United States,19,Tea - Earl Grey,12,0,22.5614,270.7368,270.74
60487,Deanna Williams,13 East Green Old Road,56,Stockton,32,United States,393,Olive - Spread Tapenade,16,0.1,59.9572,959.3152,863.38
29009,Debbie Ball,24 White Oak Street,17,St. Louis,32,United States,168,Milk - 2%,8,0,70.7419,565.9352,565.94
81448,Debbie Gibson,29 First Freeway,49,Montgomery,32,United States,160,Beef Ground Medium,21,0,54.6874,1148.4354,1148.44
18402,Debbie Moore,393 South Old Blvd.,67,Corpus Christi,32,United States,24,"Beer - Alexander Kieths, Pale Ale",5,0.1,89.037,445.185,400.67
76247,Deborah Beck,26 West Second Street,6,Austin,32,United States,297,Hinge W Undercut,20,0,81.9003,1638.006,1638.01
53488,Deborah Bennett,49 North Old Road,86,San Jose,32,United States,43,Sponge Cake Mix - Chocolate,14,0,16.3983,229.5762,229.58
38459,Deborah Hicks,885 West Nobel Road,77,Louisville,32,United States,176,Smirnoff Green Apple Twist,10,0,81.3167,813.167,813.17
86356,Debra Everett,62 Fabien Street,71,Phoenix,32,United States,301,Beer - Labatt Blue,22,0,43.412,955.064,955.06
48387,Debra Vega,412 Green Oak Freeway,38,Richmond,32,United States,355,Olives - Stuffed,13,0,59.1687,769.1931,769.19
7713,Demetrius Brown,580 Rocky First Drive,10,Toledo,32,United States,223,Pail With Metal Handle 16l White,2,0,94.4399,188.8798,188.88
83382,Demetrius Cooley,179 Old Parkway,62,Mobile,32,United States,111,Scallops 60/80 Iqf,22,0,34.9061,767.9342,767.93
72385,Demetrius Hayes,669 Hague Street,88,Seattle,32,United States,98,Shrimp - 31/40,19,0,99.8755,1897.6345,1897.63
91874,Demetrius Huerta,18 Hague Blvd.,8,Arlington,32,United States,53,Cassis,24,0,92.6279,2223.0696,2223.07
27507,Demetrius Ramirez,68 Green First Road,84,Newark,32,United States,233,Duck - Breast,7,0,56.6209,396.3463,396.35
72587,Demetrius Reeves,873 White Fabien Blvd.,54,Albuquerque,32,United States,345,Bread - Calabrese Baguette,19,0.2,98.5978,1873.3582,1498.69
67839,Demond Bartlett,39 Nobel St.,61,Miami,32,United States,54,"Liners - Banana, Paper",18,0,53.5592,964.0656,964.07
12903,Demond Brandt,44 Rocky Milton Street,57,Nashville,32,United States,295,"Ice - Clear, 300 Lb For Carving",4,0,48.7695,195.078,195.08
88195,Demond Carlson,819 Rocky Milton Way,44,Memphis,32,United States,190,Cake - Cake Sheet Macaroon,23,0,39.7378,913.9694,913.97
53044,Demond Cobb,107 North First Road,8,Arlington,32,United States,5,Artichokes - Jerusalem,14,0,65.4771,916.6794,916.68
85607,Demond Daniels,246 Green Cowley Blvd.,84,Newark,32,United States,166,Tray - 16in Rnd Blk,22,0.1,23.2843,512.2546,461.03
30514,Demond Hubbard,625 Green Milton Blvd.,9,Atlanta,32,United States,163,Tomatoes Tear Drop,8,0,11.7708,94.1664,94.17
83198,Demond Kirk,46 West Rocky New Way,36,Detroit,32,United States,83,Lamb - Ground,22,0,50.8837,1119.4414,1119.44
3241,Demond Leblanc,81 Hague Boulevard,71,Phoenix,32,United States,309,Muffin Batt - Choc Chk,1,0,27.6344,27.6344,27.63
82170,Demond Mc Gee,55 Rocky Fabien St.,33,Minneapolis,32,United States,301,Beer - Labatt Blue,21,0,43.412,911.652,911.65
30731,Demond Mills,19 Second St.,30,Philadelphia,32,United States,363,Cornflakes,8,0.1,48.7712,390.1696,351.15
24970,Demond Sims,913 New Drive,36,Detroit,32,United States,451,Soup - Campbells Tomato Ravioli,7,0.2,93.5384,654.7688,523.82
40131,Dena Mooney,195 Rocky Clarendon Avenue,72,Honolulu,32,United States,74,Carbonated Water - Cherry,11,0,13.6241,149.8651,149.87
52335,Denise Aguirre,326 North Second Blvd.,80,New Orleans,32,United States,56,Chips Potato Salt Vinegar 43g,14,0,46.4033,649.6462,649.65
59372,Denise Benitez,53 South New Drive,56,Stockton,32,United States,210,"Cheese - Brie,danish",16,0.1,82.2358,1315.7728,1184.20
58008,Denise Buchanan,764 First Drive,15,Colorado,32,United States,253,Wanton Wrap,15,0,76.24,1143.6,1143.60
92428,Denise Drake,298 North White First St.,15,Colorado,32,United States,58,Dc Hikiage Hira Huba,24,0,20.1009,482.4216,482.42
39287,Denise Farmer,56 Rocky Hague Street,23,Anaheim,32,United States,428,Wine - Ruffino Chianti,10,0,4.7235,47.235,47.24
69041,Denise Nunez,55 Old Boulevard,77,Louisville,32,United States,168,Milk - 2%,18,0,70.7419,1273.3542,1273.35
35069,Denise Pittman,909 North Green Fabien St.,31,Wichita,32,United States,356,Dc - Frozen Momji,9,0.2,17.1274,154.1466,123.32
42028,Denise Richards,169 Rocky Old Way,58,Columbus,32,United States,291,"Crab - Dungeness, Whole",11,0,1.2559,13.8149,13.81
66901,Denise Soto,225 White Nobel Avenue,91,Jacksonville,32,United States,55,Cinnamon Buns Sticky,17,0,6.6182,112.5094,112.51
10846,Dennis Barnes,336 First Parkway,92,Hialeah,32,United States,140,"Oregano - Dry, Rubbed",3,0.2,68.1326,204.3978,163.52
51696,Dennis Cervantes,463 Green Second Freeway,66,Shreveport,32,United States,442,Wine - Ej Gallo Sierra Valley,14,0,72.9041,1020.6574,1020.66
24471,Dennis Clay,60 Rocky Milton Drive,7,Riverside,32,United States,89,"Beef - Ground, Extra Lean, Fresh",7,0,36.7281,257.0967,257.10
76736,Dennis Cook,45 Oak Street,64,Raleigh,32,United States,251,"Oranges - Navel, 72",20,0,11.7087,234.174,234.17
9077,Dennis Morrow,626 Green Oak Boulevard,70,Rochester,32,United States,71,Cheese - Wine,3,0,74.4076,223.2228,223.22
28663,Dennis Zuniga,311 Rocky Nobel Parkway,31,Wichita,32,United States,413,Ice Cream Bar - Oreo Cone,8,0,95.4065,763.252,763.25
62911,Derek Eaton,54 New Road,30,Philadelphia,32,United States,443,Lettuce - Spring Mix,16,0,90.0169,1440.2704,1440.27
93955,Derek Farley,57 South Old Road,81,Sacramento,32,United States,360,Wine - Hardys Bankside Shiraz,24,0,52.2407,1253.7768,1253.78
86557,Derek Gibbs,565 Rocky Cowley Way,50,Cincinnati,32,United States,45,Beef - Ground Medium,22,0,79.5324,1749.7128,1749.71
71147,Derek Velasquez,944 First Blvd.,64,Raleigh,32,United States,259,Veal - Eye Of Round,19,0,67.4367,1281.2973,1281.30
72868,Derick Barajas,736 South White Hague Boulevard,50,Cincinnati,32,United States,339,Beef - Striploin Aa,19,0,2.389,45.391,45.39
42800,Derick Barton,46 First St.,65,Baltimore,32,United States,235,Bread - English Muffin,11,0,34.5061,379.5671,379.57
9263,Derick Dixon,859 Green Nobel Blvd.,18,Little Rock,32,United States,274,Papayas,3,0,88.1192,264.3576,264.36
21805,Derick Freeman,700 Old Boulevard,56,Stockton,32,United States,327,"Appetizer - Mini Egg Roll, Shrimp",6,0,7.1436,42.8616,42.86
89318,Derick Haley,46 Rocky Old Avenue,83,Aurora,32,United States,201,Grenadine,23,0,96.3871,2216.9033,2216.90
35710,Derick Prince,94 Rocky Nobel Blvd.,84,Newark,32,United States,181,Phyllo Dough,10,0,64.5718,645.718,645.72
57251,Derick Winters,92 Hague Blvd.,96,Pittsburgh,32,United States,102,"Rosemary - Primerba, Paste",15,0,62.257,933.855,933.86
31062,Derrick Cantu,17 New Avenue,48,Long Beach,32,United States,232,Quiche Assorted,8,0.1,33.949,271.592,244.43
76738,Derrick Henson,481 Rocky Oak Boulevard,33,Minneapolis,32,United States,408,Blueberries,20,0,68.7346,1374.692,1374.69
71881,Derrick Lamb,303 Green Oak Street,75,San Antonio,32,United States,162,Sauce - Demi Glace,19,0.2,2.7353,51.9707,41.58
6074,Derrick Wagner,966 East Oak Boulevard,64,Raleigh,32,United States,306,"Pepper - White, Ground",2,0,43.5953,87.1906,87.19
53552,Desiree Farrell,68 East Green Old Boulevard,89,St. Paul,32,United States,323,Extract - Lemon,14,0,54.3266,760.5724,760.57
96235,Desiree Hodges,64 New Blvd.,37,Fresno,32,United States,20,Chocolate - Feathers,25,0,85.9011,2147.5275,2147.53
65998,Desiree Monroe,946 South Cowley Way,83,Aurora,32,United States,281,"Bar Mix - Pina Colada, 355 Ml",17,0,33.0839,562.4263,562.43
2016,Desiree Ortega,46 First St.,65,Baltimore,32,United States,6,Wine - Magnotta - Cab Sauv,1,0,79.7184,79.7184,79.72
96421,Devin Donaldson,880 South Green New Parkway,18,Little Rock,32,United States,407,"Pepsi - Diet, 355 Ml",25,0.2,69.7674,1744.185,1395.35
28275,Devin Hunt,240 Fabien Avenue,56,Stockton,32,United States,346,Cheese - Parmesan Grated,8,0,17.1914,137.5312,137.53
63244,Devin Newton,54 North White Fabien St.,14,Indianapolis,32,United States,120,Water - Spring Water 500ml,17,0,2.7314,46.4338,46.43
75366,Devin Santana,628 Cowley Blvd.,45,Dallas,32,United States,170,Initation Crab Meat,20,0,20.6553,413.106,413.11
88649,Devin Sexton,13 White New Freeway,93,Jersey,32,United States,421,Soup V8 Roasted Red Pepper,23,0,38.8096,892.6208,892.62
18436,Devon Haynes,12 Rocky Nobel Freeway,26,Des Moines,32,United States,175,Oil - Safflower,5,0.2,91.7675,458.8375,367.07
64535,Devon Mueller,88 Nobel Street,46,New York,32,United States,149,Zucchini - Yellow,17,0,98.4644,1673.8948,1673.89
58051,Devon Ross,36 Oak Blvd.,74,Tampa,32,United States,17,"Wine - White, Mosel Gold",15,0,43.9182,658.773,658.77
66848,Devon Turner,37 North Nobel Parkway,28,Tucson,32,United States,317,Water - Green Tea Refresher,17,0.2,35.2723,599.6291,479.70
15845,Dewayne Herman,65 Rocky Oak Parkway,67,Corpus Christi,32,United States,230,"Wine - Cahors Ac 2000, Clos",5,0,83.5389,417.6945,417.69
48025,Dexter Morris,37 South Hague Parkway,64,Raleigh,32,United States,178,Pernod,13,0,52.3623,680.7099,680.71
19274,Dexter Wagner,583 Rocky New Blvd.,2,Buffalo,32,United States,345,Bread - Calabrese Baguette,5,0,98.5978,492.989,492.99
5849,Diana Everett,670 Fabien Drive,44,Memphis,32,United States,321,"Potatoes - Instant, Mashed",2,0,10.4007,20.8014,20.80
19215,Diana Melendez,964 Cowley St.,12,Tacoma,32,United States,363,Cornflakes,5,0,48.7712,243.856,243.86
91860,Diana Robertson,979 Green New Boulevard,12,Tacoma,32,United States,85,Cheese - Parmesan Cubes,24,0,86.8857,2085.2568,2085.26
44995,Diane Ayers,231 Fabien Parkway,94,Yonkers,32,United States,300,"Beans - Kidney, Canned",12,0,69.5694,834.8328,834.83
9330,Diane Dominguez,627 Second Freeway,11,Spokane,32,United States,279,Beef - Texas Style Burger,3,0,91.1828,273.5484,273.55
59145,Diane Fernandez,307 West Milton Blvd.,41,Bakersfield,32,United States,374,Jagermeister,15,0.1,49.3846,740.769,666.69
52041,Diane Lang,217 White First Street,77,Louisville,32,United States,338,Cheese - Camembert,14,0,28.9899,405.8586,405.86
49217,Diane Quinn,13 Second Parkway,83,Aurora,32,United States,204,Scallop - St. Jaques,13,0,77.809,1011.517,1011.52
33368,Dianna Castillo,27 Green Oak Avenue,64,Raleigh,32,United States,141,Tea - Herbal Sweet Dreams,9,0,10.964,98.676,98.68
55960,Dianna Kirby,745 First St.,95,Garland,32,United States,3,Onions - Cippolini,15,0,9.1379,137.0685,137.07
44001,Dianna Maxwell,59 Hague Freeway,53,Las Vegas,32,United States,6,Wine - Magnotta - Cab Sauv,12,0,79.7184,956.6208,956.62
79380,Dianna Mc Cormick,13 Second Parkway,83,Aurora,32,United States,83,Lamb - Ground,21,0,50.8837,1068.5577,1068.56
7127,Dina Gallegos,43 Cowley Freeway,68,Anchorage,32,United States,353,Milk Powder,2,0.1,18.1191,36.2382,32.61
13628,Dina Potter,306 South Old Road,6,Austin,32,United States,164,Loquat,4,0,7.3982,29.5928,29.59
81008,Dina Vazquez,20 South Cowley Road,88,Seattle,32,United States,359,Rice - Long Grain,21,0,69.0327,1449.6867,1449.69
98757,Dion Anthony,692 New Boulevard,81,Sacramento,32,United States,102,"Rosemary - Primerba, Paste",25,0,62.257,1556.425,1556.43
62969,Dion Levine,332 East Cowley Way,3,Chicago,32,United States,303,Cod - Black Whole Fillet,16,0,72.6133,1161.8128,1161.81
88115,Dion Strickland,696 East Second Road,31,Wichita,32,United States,200,Garlic - Peeled,23,0,11.1295,255.9785,255.98
19066,Dominic Floyd,41 East Rocky Nobel Way,63,Tulsa,32,United States,9,Rabbit - Whole,5,0,84.4219,422.1095,422.11
17212,Dominic Horn,746 East First Way,64,Raleigh,32,United States,215,"Veal - Brisket, Provimi,bnls",5,0,90.1157,450.5785,450.58
44848,Dominick Olsen,947 Rocky Fabien Boulevard,4,Fremont,32,United States,59,Pastry - Butterscotch Baked,12,0,73.5389,882.4668,882.47
40145,Dominick Palmer,86 Second Freeway,79,Oklahoma,32,United States,29,Spinach - Baby,11,0,33.5883,369.4713,369.47
46366,Don Benitez,808 South Milton Freeway,24,Lincoln,32,United States,233,Duck - Breast,12,0,56.6209,679.4508,679.45
6982,Don Dickerson,82 South Rocky Hague Freeway,55,Houston,32,United States,228,Sauce - Hollandaise,2,0.2,77.8083,155.6166,124.49
62778,Don Giles,71 West White New Freeway,38,Richmond,32,United States,85,Cheese - Parmesan Cubes,16,0,86.8857,1390.1712,1390.17
84434,Donald Avila,36 Oak Blvd.,74,Tampa,32,United States,180,Chocolate - Dark,22,0.2,30.8932,679.6504,543.72
13396,Donald Barron,894 White Fabien Street,23,Anaheim,32,United States,287,Bread - Italian Roll With Herbs,4,0.1,57.709,230.836,207.75
83706,Donald Hoffman,89 South New Drive,53,Las Vegas,32,United States,296,Wine - Valpolicella Masi,22,0,31.3545,689.799,689.80
26812,Donald Riley,12 South Second St.,21,Milwaukee,32,United States,312,Salmon - Sockeye Raw,7,0.1,84.0645,588.4515,529.61
51601,Donna Cox,19 South Green Second Avenue,76,Birmingham,32,United States,428,Wine - Ruffino Chianti,14,0,4.7235,66.129,66.13
55919,Donna Malone,55 West New Parkway,41,Bakersfield,32,United States,363,Cornflakes,15,0,48.7712,731.568,731.57
3223,Donnell Hoover,80 West New Parkway,40,Cleveland,32,United States,302,"Doilies - 5, Paper",1,0,61.1598,61.1598,61.16
37804,Donnell House,422 Rocky Cowley Street,19,Omaha,32,United States,255,Kellogs All Bran Bars,10,0,29.2287,292.287,292.29
127,Donnell Saunders,880 East Rocky Hague Parkway,63,Tulsa,32,United States,443,Lettuce - Spring Mix,1,0,90.0169,90.0169,90.02
48940,Donnell Trevino,54 New Road,30,Philadelphia,32,United States,171,Gloves - Goldtouch Disposable,13,0,21.6794,281.8322,281.83
51665,Donnell Winters,60 Green Milton Freeway,6,Austin,32,United States,120,Water - Spring Water 500ml,14,0,2.7314,38.2396,38.24
93386,Donnie Ferguson,926 Rocky Clarendon St.,6,Austin,32,United States,408,Blueberries,24,0.2,68.7346,1649.6304,1319.70
29180,Donnie Frost,19 Green New Drive,62,Mobile,32,United States,187,"Pepper - Black, Whole",8,0,41.3835,331.068,331.07
50442,Donovan Callahan,63 First Street,89,St. Paul,32,United States,92,"Wine - Red, Colio Cabernet",13,0,60.2161,782.8093,782.81
17068,Donovan Campos,872 White Hague Freeway,74,Tampa,32,United States,156,Sprouts - Alfalfa,5,0.1,71.2264,356.132,320.52
41553,Donovan Odom,35 Fabien Boulevard,11,Spokane,32,United States,323,Extract - Lemon,11,0,54.3266,597.5926,597.59
32905,Donovan Randolph,574 Nobel Drive,59,Kansas,32,United States,59,Pastry - Butterscotch Baked,9,0,73.5389,661.8501,661.85
21698,Donovan Vance,34 East Oak St.,67,Corpus Christi,32,United States,250,"Soup - Campbells, Beef Barley",6,0,64.4951,386.9706,386.97
38286,Dora Bryant,21 South Second Drive,27,Mesa,32,United States,12,Ezy Change Mophandle,10,0,49.3356,493.356,493.36
46071,Dora Farley,615 East Cowley Drive,90,Grand Rapids,32,United States,426,Scallops - Live In Shell,12,0.1,83.5759,1002.9108,902.62
51972,Dora Frederick,82 North Fabien Drive,36,Detroit,32,United States,438,Juice - Orange,14,0,44.9415,629.181,629.18
57331,Dora Lara,84 Nobel Blvd.,15,Colorado,32,United States,112,Browning Caramel Glace,15,0,81.7943,1226.9145,1226.91
51614,Dora Mc Guire,407 New Blvd.,61,Miami,32,United States,352,"Beef - Tenderlion, Center Cut",14,0.2,24.6393,344.9502,275.96
28329,Dora Pope,396 Hague Parkway,59,Kansas,32,United States,427,Wine - Vineland Estate Semi - Dry,8,0,46.3252,370.6016,370.60
47713,Dora Winters,17 New Avenue,48,Long Beach,32,United States,216,Scallops - 10/20,13,0,39.0257,507.3341,507.33
32583,Doris Baldwin,319 White Hague Drive,69,Oakland,32,United States,30,"Cheese - Brie, Triple Creme",9,0,67.899,611.091,611.09
48607,Doris Byrd,944 First Blvd.,64,Raleigh,32,United States,180,Chocolate - Dark,13,0.2,30.8932,401.6116,321.29
71134,Dorothy Cox,61 White New Avenue,94,Yonkers,32,United States,234,Tofu - Firm,19,0,72.7457,1382.1683,1382.17
4562,Dorothy Frey,724 Green Old Blvd.,46,New York,32,United States,445,Pastry - Choclate Baked,2,0,59.2467,118.4934,118.49
23497,Dorothy Good,880 Nobel Freeway,60,Fort Worth,32,United States,339,Beef - Striploin Aa,6,0,2.389,14.334,14.33
60613,Dorothy Molina,26 Hague Blvd.,61,Miami,32,United States,99,Mustard - Seed,16,0,27.4874,439.7984,439.80
10207,Dorothy Singleton,611 Second Parkway,28,Tucson,32,United States,185,Foam Dinner Plate,3,0,48.4195,145.2585,145.26
27844,Douglas Bowen,138 West Rocky Milton Road,35,Greensboro,32,United States,141,Tea - Herbal Sweet Dreams,8,0,10.964,87.712,87.71
53377,Douglas Mack,67 Milton Blvd.,72,Honolulu,32,United States,6,Wine - Magnotta - Cab Sauv,14,0,79.7184,1116.0576,1116.06
93298,Douglas Neal,33 Nobel Road,95,Garland,32,United States,159,Eggplant - Asian,24,0.2,92.1053,2210.5272,1768.42
84747,Douglas Pugh,58 Rocky Milton Avenue,33,Minneapolis,32,United States,341,"Bread - Roll, Canadian Dinner",22,0,90.2641,1985.8102,1985.81
21910,Drew Cline,26 West Cowley Boulevard,73,Santa Ana,32,United States,93,Bandage - Fexible 1x3,6,0,8.119,48.714,48.71
67162,Drew Johns,41 White New St.,76,Birmingham,32,United States,398,Wine - Wyndham Estate Bin 777,18,0,42.3632,762.5376,762.54
80521,Drew Mendoza,806 First Avenue,89,St. Paul,32,United States,317,Water - Green Tea Refresher,21,0,35.2723,740.7183,740.72
41282,Drew Miles,82 Green First St.,89,St. Paul,32,United States,375,Snapple Lemon Tea,11,0,83.1755,914.9305,914.93
15615,Drew Pittman,148 Clarendon Road,93,Jersey,32,United States,229,Bread - Hot Dog Buns,4,0,57.9838,231.9352,231.94
64893,Duane Bonilla,534 Milton Road,22,Baton Rouge,32,United States,46,Lambcasing,17,0,86.7915,1475.4555,1475.46
96093,Duane Brandt,43 First Parkway,54,Albuquerque,32,United States,182,Campari,25,0,25.586,639.65,639.65
96707,Duane Norman,301 East White Hague Boulevard,49,Montgomery,32,United States,161,Longos - Chicken Wings,25,0,64.6118,1615.295,1615.30
49626,Duane Shaffer,643 Rocky Second Avenue,30,Philadelphia,32,United States,138,"Rum - Coconut, Malibu",13,0,52.6367,684.2771,684.28
19935,Duane Tanner,57 First Road,17,St. Louis,32,United States,230,"Wine - Cahors Ac 2000, Clos",6,0,83.5389,501.2334,501.23
14597,Dustin Hubbard,284 White First Drive,95,Garland,32,United States,134,Wine - Toasted Head,4,0,39.8545,159.418,159.42
75791,Dustin Hutchinson,718 West Oak Blvd.,40,Cleveland,32,United States,291,"Crab - Dungeness, Whole",20,0.1,1.2559,25.118,22.61
78085,Dustin Mcclain,559 Nobel St.,80,New Orleans,32,United States,132,Beer - Blue,20,0,11.6217,232.434,232.43
93607,Dwayne Cherry,142 South Second Boulevard,88,Seattle,32,United States,295,"Ice - Clear, 300 Lb For Carving",24,0,48.7695,1170.468,1170.47
40875,Dwayne Gaines,33 Milton Parkway,40,Cleveland,32,United States,185,Foam Dinner Plate,11,0,48.4195,532.6145,532.61
71459,Dwayne Jimenez,297 East Rocky Fabien Blvd.,94,Yonkers,32,United States,164,Loquat,19,0.1,7.3982,140.5658,126.51
40904,Dwight Barnett,52 Old Avenue,76,Birmingham,32,United States,276,Snapple - Iced Tea Peach,11,0.2,49.2508,541.7588,433.41
74688,Dwight Garrison,839 South Oak Parkway,89,St. Paul,32,United States,243,Sun - Dried Tomatoes,19,0,45.1883,858.5777,858.58
83205,Dwight Poole,72 East Clarendon Avenue,58,Columbus,32,United States,175,Oil - Safflower,22,0,91.7675,2018.885,2018.89
83789,Dylan Carr,19 Oak St.,70,Rochester,32,United States,144,"Placemat - Scallop, White",22,0,95.7865,2107.303,2107.30
86031,Dylan Figueroa,894 White Fabien Street,23,Anaheim,32,United States,17,"Wine - White, Mosel Gold",22,0,43.9182,966.2004,966.20
66526,Dylan Garner,20 Oak Parkway,12,Tacoma,32,United States,110,Black Currants,17,0,40.9417,696.0089,696.01
60564,Dylan Newton,16 Fabien Street,78,San Diego,32,United States,353,Milk Powder,16,0,18.1191,289.9056,289.91
32288,Dylan Spears,37 North Nobel Parkway,28,Tucson,32,United States,147,Cheese - Mozzarella,9,0,49.6197,446.5773,446.58
44700,Earl Colon,28 South Oak Way,4,Fremont,32,United States,350,Isomalt,12,0,82.83,993.96,993.96
7368,Earl Dean,57 Hague Avenue,23,Anaheim,32,United States,101,"Soup - Campbells, Lentil",2,0,83.011,166.022,166.02
91608,Earl Hayden,10 Clarendon Drive,39,Lubbock,32,United States,114,Veal - Osso Bucco,24,0,79.5638,1909.5312,1909.53
50503,Earl Rodgers,71 Hague St.,85,St. Petersburg,32,United States,66,Pie Filling - Cherry,13,0.1,9.8823,128.4699,115.62
57867,Earnest David,36 East Oak Street,43,Glendale,32,United States,28,Sobe - Tropical Energy,15,0,12.3153,184.7295,184.73
74923,Earnest Greer,67 North Rocky Milton Boulevard,76,Birmingham,32,United States,215,"Veal - Brisket, Provimi,bnls",19,0,90.1157,1712.1983,1712.20
66484,Earnest Huber,81 Second Road,63,Tulsa,32,United States,441,Blackberries,17,0,72.9439,1240.0463,1240.05
